steamId,firstReleaseDate,copiesSold,price,revenue,reviewScore
1304680,2021-02-25T05:00:00.000Z,118830,4.99,1359397,97
1514840,2021-02-25T05:00:00.000Z,106303,19.99,1344071,85
1374840,2021-06-15T04:00:00.000Z,122614,24.99,1333241,72
1597480,2021-09-22T04:00:00.000Z,140471,0,1331946,50
1590730,2021-04-15T04:00:00.000Z,114676,14.99,1331065,82
1310990,2021-06-20T04:00:00.000Z,74577,29.99,1329963,96
1639990,2021-10-20T04:00:00.000Z,136548,13.99,1329139,79
1620340,2021-07-02T04:00:00.000Z,89120,19.99,1310907,94
1151450,2021-01-22T05:00:00.000Z,56337,59.99,1310633,94
1578390,2021-08-10T04:00:00.000Z,86576,19.99,1292032,91
1423600,2021-11-08T05:00:00.000Z,42295,59.99,1289572,82
989440,2021-06-21T04:00:00.000Z,95640,19.99,1284940,82
1308700,2021-12-17T05:00:00.000Z,50434,39.99,1276509,85
1134710,2021-01-26T05:00:00.000Z,83081,18.99,1273371,89
1135300,2021-08-24T04:00:00.000Z,106840,39.99,1271668,62
1695830,2021-12-17T05:00:00.000Z,53347,39.99,1253029,83
1695840,2021-12-24T05:00:00.000Z,441944,4.99,1247744,67
1101790,2021-10-19T04:00:00.000Z,68660,44.99,1243557,74
288080,2021-06-08T04:00:00.000Z,82137,19.99,1237120,84
1029210,2021-02-17T05:00:00.000Z,89277,19.99,1227655,91
1123450,2021-06-10T04:00:00.000Z,102868,19.99,1214887,98
1499120,2021-08-24T04:00:00.000Z,71612,24.99,1212910,96
1347970,2021-05-07T04:00:00.000Z,140523,14.99,1202224,94
729000,2021-12-09T05:00:00.000Z,131284,19.99,1177198,93
917720,2021-09-16T04:00:00.000Z,77849,29.99,1174448,80
1486630,2021-07-26T04:00:00.000Z,199100,19.99,1173847,90
1137460,2021-02-19T05:00:00.000Z,823803,2.99,1172659,80
1492680,2021-11-16T05:00:00.000Z,64922,39.99,1156237,91
1477810,2021-06-22T04:00:00.000Z,100915,14.99,1148803,92
1372530,2021-05-28T04:00:00.000Z,141751,14.99,1130487,85
1157220,2021-02-17T05:00:00.000Z,95842,19.99,1129805,79
1152340,2021-10-11T04:00:00.000Z,43953,29.99,1126066,77
1447000,2021-04-22T04:00:00.000Z,91257,24.99,1114228,82
1289810,2021-03-12T05:00:00.000Z,93935,19.99,1100243,94
1197570,2021-06-03T04:00:00.000Z,86277,16.99,1094931,64
1562940,2021-08-25T04:00:00.000Z,39529,59.99,1083001,83
1502980,2021-04-21T04:00:00.000Z,45395,39.99,1082943,74
1769420,2021-12-14T05:00:00.000Z,64444,24.99,1073616,83
1432320,2021-11-30T05:00:00.000Z,83666,15.99,1064433,92
1502990,2021-04-21T04:00:00.000Z,44174,39.99,1058501,91
1316230,2021-05-27T04:00:00.000Z,116988,15.99,1057469,80
1754840,2021-10-20T04:00:00.000Z,98614,24.99,1055221,76
844260,2021-02-18T05:00:00.000Z,100400,24.99,1049842,75
674930,2021-08-11T04:00:00.000Z,84913,19.99,1042565,92
1316910,2021-10-04T04:00:00.000Z,74880,29.99,1024499,83
1097130,2021-03-05T05:00:00.000Z,81919,19.99,1017927,86
1250760,2021-08-17T04:00:00.000Z,175681,12.99,1016519,97
1634150,2021-08-25T04:00:00.000Z,121343,12.99,1010713,94
1612420,2021-08-31T04:00:00.000Z,100289,14.99,1009525,92
1641650,2021-06-23T04:00:00.000Z,801034,0,1004143,71
272230,2021-03-25T04:00:00.000Z,68149,19.99,1000122,70
773370,2021-11-18T05:00:00.000Z,144846,16.99,994659,90
1286880,2021-11-10T05:00:00.000Z,204835,14.99,989565,65
1683560,2021-09-03T04:00:00.000Z,75857,19.99,983435,94
774791,2021-09-02T04:00:00.000Z,130626,19.99,981074,46
1375400,2021-05-31T04:00:00.000Z,68048,29.99,965399,79
598550,2021-05-12T04:00:00.000Z,140254,19.99,960027,95
1357860,2021-07-28T04:00:00.000Z,38737,39.99,957369,93
1726190,2021-10-21T04:00:00.000Z,86792,24.99,953599,89
1702140,2021-11-18T05:00:00.000Z,23860,0,946807,59
1260590,2021-02-25T05:00:00.000Z,78574,19.99,929446,89
1450080,2021-03-24T04:00:00.000Z,35174,44.99,923872,84
1356280,2021-09-01T04:00:00.000Z,133172,19.99,920709,72
1685460,2021-12-07T05:00:00.000Z,23377,59.99,918404,76
1175830,2021-06-24T04:00:00.000Z,55783,29.99,916853,78
1442820,2021-04-30T04:00:00.000Z,38442,39.99,912570,75
1456820,2021-08-26T04:00:00.000Z,179719,7.99,911578,94
1042380,2021-05-13T04:00:00.000Z,84805,24.99,910301,77
1161170,2021-09-09T04:00:00.000Z,131972,14.99,903945,96
1764390,2021-10-26T04:00:00.000Z,139413,9.99,902955,98
865610,2021-06-08T04:00:00.000Z,91767,24.99,899275,67
1134700,2021-01-28T05:00:00.000Z,38616,39.99,898050,60
1731270,2021-11-30T05:00:00.000Z,146356,0,889979,70
1714320,2021-09-16T04:00:00.000Z,224971,4.99,889861,97
1453850,2021-06-03T04:00:00.000Z,51195,39.99,886216,79
1054430,2021-08-23T04:00:00.000Z,130706,19.99,876317,86
1182620,2021-09-30T04:00:00.000Z,185525,9.99,862131,96
1745200,2021-12-20T05:00:00.000Z,75201,0,852950,45
1406850,2021-11-01T04:00:00.000Z,86181,19.99,850847,94
1220150,2021-02-04T05:00:00.000Z,93277,19.99,848033,81
1610470,2021-11-30T05:00:00.000Z,58779,39.99,844198,84
978460,2021-04-16T04:00:00.000Z,208619,9.99,843866,92
1196470,2021-06-10T04:00:00.000Z,56666,24.99,840598,77
1712840,2021-11-09T05:00:00.000Z,177435,9.99,839532,65
1502380,2021-01-21T05:00:00.000Z,23365,59.99,833847,84
1497950,2021-05-27T04:00:00.000Z,39387,39.99,829754,81
1338330,2021-02-18T05:00:00.000Z,87841,14.99,828315,85
1487390,2021-12-01T05:00:00.000Z,44149,24.99,828299,61
1137750,2021-08-05T04:00:00.000Z,74971,19.99,822402,89
638990,2021-10-18T04:00:00.000Z,64071,19.99,818405,79
1025960,2021-11-29T05:00:00.000Z,52023,39.99,799443,85
1545450,2021-04-30T04:00:00.000Z,281741,4.99,798192,97
1491340,2021-05-07T04:00:00.000Z,52649,19.99,787172,90
1567800,2021-05-14T04:00:00.000Z,102806,19.99,786636,99
1113570,2021-10-28T04:00:00.000Z,46483,29.99,783619,80
1296360,2021-12-02T05:00:00.000Z,82812,14.99,783177,89
1648390,2021-11-29T05:00:00.000Z,70804,15.99,770746,95
1405470,2021-04-09T04:00:00.000Z,61725,19.99,768497,75
1802720,2021-11-06T04:00:00.000Z,41155,24.99,767306,91
1273260,2021-10-20T04:00:00.000Z,61965,19.99,762786,91
1507190,2021-03-23T04:00:00.000Z,172093,7.99,762126,93
1420290,2021-06-09T04:00:00.000Z,65854,19.99,745065,82
1175460,2021-03-03T05:00:00.000Z,68969,16.99,742467,82
1494470,2021-07-30T04:00:00.000Z,53731,39.99,740840,87
981600,2021-10-11T04:00:00.000Z,540595,0,737534,82
1172650,2021-09-30T04:00:00.000Z,93137,19.99,734432,71
1590600,2021-05-12T04:00:00.000Z,21549,39.99,728220,92
1615100,2021-07-15T04:00:00.000Z,133389,9.99,720801,89
1203710,2021-09-28T04:00:00.000Z,86276,19.99,718208,94
1709900,2021-09-28T04:00:00.000Z,74520,12.99,700967,89
1124260,2021-01-26T05:00:00.000Z,41937,24.99,700268,62
1367300,2021-06-07T04:00:00.000Z,100128,17.99,696263,74
1569090,2021-05-26T04:00:00.000Z,79859,14.99,694451,90
1573720,2021-09-27T04:00:00.000Z,70773,19.99,675480,76
1206060,2021-10-28T04:00:00.000Z,126471,13.13,670991,90
1635590,2021-10-22T04:00:00.000Z,33132,39.99,669643,87
897730,2021-11-10T05:00:00.000Z,70283,14.99,669037,68
1069530,2021-03-30T04:00:00.000Z,73172,24.99,661385,78
1264280,2021-06-03T04:00:00.000Z,65748,16.99,659308,93
1651960,2021-11-16T05:00:00.000Z,123908,9.99,659056,80
1566410,2021-05-03T04:00:00.000Z,61742,14.99,656248,98
1418760,2021-08-23T04:00:00.000Z,40602,19.99,650570,85
1281160,2021-10-08T04:00:00.000Z,64341,12.99,646354,92
1380220,2021-11-04T04:00:00.000Z,47513,19.99,640205,66
1510030,2021-01-15T05:00:00.000Z,38256,24.99,638611,97
1295270,2021-04-15T04:00:00.000Z,42151,24.99,637801,92
1069690,2021-09-30T04:00:00.000Z,54549,24.99,634934,70
1601970,2021-06-04T04:00:00.000Z,77478,14.99,634520,88
1364100,2021-05-20T04:00:00.000Z,94984,15.99,630986,92
1775550,2021-12-10T05:00:00.000Z,12133,79.99,625836,92
1062110,2021-09-30T04:00:00.000Z,60587,19.99,618928,93
1506980,2021-10-21T04:00:00.000Z,91576,13.99,615040,96
1330660,2021-08-31T04:00:00.000Z,58168,19.99,612526,64
1277510,2021-01-27T05:00:00.000Z,32528,59.99,610985,86
1315610,2021-09-22T04:00:00.000Z,100683,19.99,605928,71
1287530,2021-09-30T04:00:00.000Z,50477,24.99,599804,72
1741640,2021-11-01T04:00:00.000Z,37970,19.99,594859,92
1436590,2021-01-21T05:00:00.000Z,72636,19.99,593448,83
893720,2021-06-10T04:00:00.000Z,93261,14.99,593197,86
1450120,2021-02-07T05:00:00.000Z,34970,34.99,591814,86
1546010,2021-05-28T04:00:00.000Z,84861,14.99,588848,71
1269950,2021-02-18T05:00:00.000Z,106412,9.99,588401,94
1764530,2021-10-18T04:00:00.000Z,35282,19.99,588243,91
1339000,2021-10-21T04:00:00.000Z,106441,9.99,584407,86
1426490,2021-06-05T04:00:00.000Z,38715,17.99,583618,73
1062140,2021-08-11T04:00:00.000Z,62171,19.99,573785,89
795420,2021-04-15T04:00:00.000Z,67613,14.99,572242,96
1609080,2021-07-21T04:00:00.000Z,159241,8.99,571505,90
1421790,2021-06-22T04:00:00.000Z,78432,11.99,568928,96
1683320,2021-08-04T04:00:00.000Z,18098,49.99,566383,56
861250,2021-01-26T05:00:00.000Z,37161,19.99,566287,84
1433340,2021-12-03T05:00:00.000Z,60080,19.99,564814,93
1457510,2021-12-22T05:00:00.000Z,26942,44.99,560093,87
1425730,2021-02-12T05:00:00.000Z,28290,49.99,556420,84
1323470,2021-05-13T04:00:00.000Z,36216,24.99,555442,77
1734320,2021-12-17T05:00:00.000Z,36876,19.99,554762,98
1466180,2021-02-19T05:00:00.000Z,50823,9.99,543989,85
1741040,2021-11-11T05:00:00.000Z,63824,10.99,541698,77
1517970,2021-12-14T05:00:00.000Z,38229,29.99,540776,76
1125390,2021-08-10T04:00:00.000Z,32533,19.99,536165,80
1623660,2021-08-25T04:00:00.000Z,6091384,0,535081,65
1555110,2021-08-13T04:00:00.000Z,268657,7.99,533208,92
1385100,2021-04-29T04:00:00.000Z,54037,24.99,528977,80
1393370,2021-09-23T04:00:00.000Z,28599,29.99,528087,75
1536070,2021-04-14T04:00:00.000Z,109088,7.99,526946,84
1592520,2021-11-01T04:00:00.000Z,38093,19.99,526408,94
1435010,2021-05-13T04:00:00.000Z,32167,24.99,524874,78
760640,2021-06-04T04:00:00.000Z,23883,29.99,521135,96
1801650,2021-12-03T05:00:00.000Z,225887,3.99,519409,88
1577620,2021-09-23T04:00:00.000Z,51608,19.99,517477,87
1399840,2021-03-29T04:00:00.000Z,33889,39.99,515382,57
1163870,2021-08-30T04:00:00.000Z,54813,15.99,513787,92
1245620,2022-02-24T05:00:00.000Z,18787096,59.99,754268964,93
1938090,2022-10-27T04:00:00.000Z,40140757,0,480151779,59
1449850,2022-01-18T05:00:00.000Z,9299300,0,221000653,73
534380,2022-02-03T05:00:00.000Z,6350742,59.99,179926660,79
1142710,2022-02-16T05:00:00.000Z,3809420,59.99,140028048,69
1593500,2022-01-14T05:00:00.000Z,4525749,49.99,120802396,96
1817070,2022-08-12T04:00:00.000Z,3147347,59.99,119740507,96
1446780,2022-01-12T05:00:00.000Z,6061223,39.99,106481091,83
1604030,2022-05-17T04:00:00.000Z,5850343,34.99,105878720,89
1687950,2022-10-20T04:00:00.000Z,3408236,59.99,101553469,97
1361210,2022-11-30T05:00:00.000Z,2891253,39.99,81711996,71
1868140,2022-10-26T04:00:00.000Z,5710385,19.99,81582814,97
1332010,2022-07-19T04:00:00.000Z,3971069,29.99,77807238,97
1313140,2022-08-11T04:00:00.000Z,4207122,24.99,64740402,96
1462040,2022-06-17T04:00:00.000Z,1684298,39.99,59769675,88
1659040,2022-01-20T05:00:00.000Z,3227739,69.99,55301751,86
1284210,2022-08-23T04:00:00.000Z,2735816,0,54709380,89
1817190,2022-11-18T05:00:00.000Z,1584249,49.99,51359538,93
920210,2022-04-05T04:00:00.000Z,2463481,49.99,48083279,90
1874880,2022-05-17T04:00:00.000Z,1641010,39.99,47455622,78
529340,2022-10-25T04:00:00.000Z,1785631,49.99,47225184,70
1286680,2022-06-23T04:00:00.000Z,1973280,59.99,45162969,70
1943950,2022-08-11T04:00:00.000Z,6132144,9.99,44470400,90
1973710,2022-08-10T04:00:00.000Z,606574,0,42635216,61
1621690,2022-03-08T05:00:00.000Z,3637917,19.99,41973863,93
1997040,2022-10-18T04:00:00.000Z,2291878,0,40124645,73
1824220,2022-06-12T04:00:00.000Z,2227377,39.99,38548602,80
1583230,2022-12-13T05:00:00.000Z,886639,39.99,35968605,89
2167580,2022-11-09T05:00:00.000Z,1451483,0,35403904,77
1659420,2022-10-19T04:00:00.000Z,1303375,49.99,33409827,90
1029690,2022-05-25T04:00:00.000Z,1638234,49.99,33196575,83
1657630,2022-09-22T04:00:00.000Z,1593843,29.99,33105147,94
1974050,2022-10-11T04:00:00.000Z,1668110,0,32008696,70
1284190,2022-03-24T04:00:00.000Z,1911381,23.99,29367513,96
1044720,2022-08-09T04:00:00.000Z,1172351,34.99,27466117,87
975370,2022-12-06T05:00:00.000Z,998121,29.99,26653140,95
1846380,2022-12-01T05:00:00.000Z,1864814,69.99,26402955,60
1599600,2022-08-04T04:00:00.000Z,2356270,19.99,25804892,95
1850570,2022-03-30T04:00:00.000Z,1262423,39.99,25275797,93
1336490,2022-11-01T04:00:00.000Z,1544468,29.99,24604300,95
2208920,2022-12-06T05:00:00.000Z,1484323,59.99,24538572,70
1273400,2022-09-20T04:00:00.000Z,967017,34.99,24236479,81
1084600,2022-05-25T04:00:00.000Z,1056082,39.99,23974159,88
1062520,2022-07-14T04:00:00.000Z,1584513,19.99,23408429,92
1475810,2022-03-24T04:00:00.000Z,985588,59.99,22929570,83
1401590,2022-09-06T04:00:00.000Z,729024,39.99,22549690,92
2064650,2022-10-19T04:00:00.000Z,1219031,0,22391950,67
1942280,2022-09-27T04:00:00.000Z,6721162,4.99,21261578,97
1296830,2022-01-18T05:00:00.000Z,2085975,17.99,21144525,93
368260,2022-12-01T05:00:00.000Z,769446,79.99,19424652,81
1158160,2022-10-11T04:00:00.000Z,827807,29.99,19323665,88
1703340,2022-04-27T04:00:00.000Z,1207385,24.99,18385753,94
1549250,2022-10-11T04:00:00.000Z,2473499,0,17898595,52
1544020,2022-12-01T05:00:00.000Z,613834,59.99,17645235,65
1987080,2022-06-20T04:00:00.000Z,4053350,6.99,17559637,81
1237320,2022-11-07T05:00:00.000Z,612224,59.99,17464614,90
1818450,2022-12-09T05:00:00.000Z,4349633,0,16627041,74
1496790,2022-10-21T04:00:00.000Z,786142,59.99,16391836,67
1451940,2022-01-21T05:00:00.000Z,1994426,15.99,16297519,95
1789480,2022-10-03T04:00:00.000Z,607806,29.99,15376877,69
1336980,2022-07-20T04:00:00.000Z,351001,59.99,15327847,74
1592190,2022-09-29T04:00:00.000Z,442047,39.99,15019507,80
1629520,2022-11-08T05:00:00.000Z,1471655,14.99,14925908,92
1588010,2022-10-13T04:00:00.000Z,539945,59.99,14762037,75
1611600,2022-01-20T05:00:00.000Z,495269,39.99,14538921,80
1922560,2022-05-16T04:00:00.000Z,1888218,29.99,14232551,91
1341290,2022-05-10T04:00:00.000Z,1283564,17.99,14116259,91
1296610,2022-04-25T04:00:00.000Z,918833,19.99,13725459,84
1637320,2022-09-27T04:00:00.000Z,1384314,17.99,13538015,92
1577120,2022-06-09T04:00:00.000Z,731853,59.99,13354386,82
1272320,2022-02-09T05:00:00.000Z,794470,29.99,13245445,85
1611910,2022-05-05T04:00:00.000Z,609722,44.99,13212075,77
1350650,2022-08-19T04:00:00.000Z,1395408,13.99,12945413,95
1324130,2022-10-12T04:00:00.000Z,544525,34.99,12795071,85
1718570,2022-10-13T04:00:00.000Z,771674,24.99,12498931,95
872670,2022-02-22T05:00:00.000Z,788348,19.99,12476549,80
1969870,2022-06-27T04:00:00.000Z,1887842,0,12358830,56
1182900,2022-10-17T04:00:00.000Z,523745,69.99,12166335,91
553420,2022-03-16T04:00:00.000Z,573404,29.99,12026248,92
1608070,2022-12-13T05:00:00.000Z,337347,49.99,11779141,90
1594320,2022-05-31T04:00:00.000Z,496421,34.99,11767892,94
1372110,2022-09-01T04:00:00.000Z,605685,69.99,11673722,90
1605220,2022-04-26T04:00:00.000Z,528942,34.99,11477709,79
2141730,2022-10-18T04:00:00.000Z,1750870,9.99,11340967,88
1113120,2022-12-07T05:00:00.000Z,438593,34.99,11031690,79
1361510,2022-06-16T04:00:00.000Z,689521,24.99,10917839,94
1473480,2022-08-23T04:00:00.000Z,814627,0,10664700,47
1954200,2022-09-26T04:00:00.000Z,581447,39.99,10643892,92
1631080,2022-06-02T04:00:00.000Z,176990,69.99,10583452,81
1065310,2022-11-21T05:00:00.000Z,497095,49.99,10534649,74
1761390,2022-05-26T04:00:00.000Z,513339,39.39,10399826,94
1498570,2022-02-16T05:00:00.000Z,484590,29.99,10321577,84
867210,2022-05-10T04:00:00.000Z,684715,29.99,10221806,86
1061910,2022-09-15T04:00:00.000Z,671767,29.99,10155082,96
2087030,2022-09-08T04:00:00.000Z,1156280,9.99,10124774,73
1782120,2022-11-15T05:00:00.000Z,607902,19.99,10047529,85
2066020,2022-11-07T05:00:00.000Z,1279508,14.99,9812060,91
1176470,2022-09-26T04:00:00.000Z,328924,39.99,9676121,80
1202130,2022-06-16T04:00:00.000Z,462906,29.99,9551040,88
1288320,2022-08-16T04:00:00.000Z,404115,29.99,9512771,80
1948280,2022-04-08T04:00:00.000Z,2121495,7.99,9413015,96
1533420,2022-06-16T04:00:00.000Z,566825,24.99,9353691,98
736820,2022-12-06T05:00:00.000Z,284511,44.99,9256295,77
799600,2022-10-24T04:00:00.000Z,565453,19.99,9256215,95
2058190,2022-09-14T04:00:00.000Z,339718,59.99,9253218,94
1740720,2022-03-08T05:00:00.000Z,578924,24.99,9239668,86
1295920,2022-08-02T04:00:00.000Z,488913,24.99,9220026,92
1976440,2022-09-01T04:00:00.000Z,212353,0,9201432,75
1262350,2022-10-27T04:00:00.000Z,601851,19.99,9167148,97
1850740,2022-07-28T04:00:00.000Z,866534,14.99,9085706,86
1097430,2022-07-29T04:00:00.000Z,759149,0,9084519,65
597180,2022-05-18T04:00:00.000Z,466501,39.99,8841481,82
1121640,2022-09-14T04:00:00.000Z,509926,29.99,8596412,92
1649080,2022-08-09T04:00:00.000Z,700362,29.99,8569300,88
1451090,2022-11-11T05:00:00.000Z,264470,49.99,8477708,74
2058180,2022-09-14T04:00:00.000Z,432416,39.99,8358546,94
1408610,2022-08-31T04:00:00.000Z,467644,29.99,7693526,63
1970580,2022-08-15T04:00:00.000Z,559827,19.99,7565484,87
961200,2022-11-30T05:00:00.000Z,618757,0,7488354,72
1766740,2022-12-09T05:00:00.000Z,510960,19.99,7273503,91
1129540,2022-02-08T05:00:00.000Z,611608,14.99,7212304,86
1173820,2022-02-23T05:00:00.000Z,505045,17.99,7159446,92
2190290,2022-12-09T05:00:00.000Z,846856,12.99,6802643,89
1468720,2022-05-12T04:00:00.000Z,488441,19.99,6702873,84
698670,2022-10-14T04:00:00.000Z,429512,39.99,6673781,77
1645820,2022-06-24T04:00:00.000Z,730885,11.99,6671251,92
1563180,2022-01-07T05:00:00.000Z,702844,19.99,6512972,73
1556790,2022-09-13T04:00:00.000Z,526733,44.99,6468060,83
1797880,2022-08-04T04:00:00.000Z,2763447,0,6460709,56
973230,2022-11-14T05:00:00.000Z,371231,21.99,6455881,88
1432050,2022-01-18T05:00:00.000Z,499645,24.99,6429366,91
1599660,2022-10-27T04:00:00.000Z,190080,59.99,6358322,84
2014780,2022-09-16T04:00:00.000Z,130480,59.99,6160777,85
1850510,2022-10-13T04:00:00.000Z,198565,59.99,6143266,80
1488200,2022-06-10T04:00:00.000Z,531561,19.99,6093585,95
1954420,2022-09-08T04:00:00.000Z,272444,0,6009659,50
1562700,2022-06-20T04:00:00.000Z,595538,14.99,5968817,97
1944790,2022-09-06T04:00:00.000Z,304853,24.99,5946062,78
1966900,2022-06-07T04:00:00.000Z,1679466,4.99,5868174,91
1635450,2022-02-24T05:00:00.000Z,433517,19.99,5728339,67
1229240,2022-12-08T05:00:00.000Z,300117,24.99,5712577,89
1265920,2022-02-01T05:00:00.000Z,254229,39.99,5697407,90
1059990,2022-09-15T04:00:00.000Z,594982,14.99,5677279,98
987840,2022-01-20T05:00:00.000Z,248666,44.99,5633165,88
3595230,2022-10-27T00:00:00.000Z,100945,69.99,5610869,34
1276760,2022-10-13T04:00:00.000Z,400972,19.99,5483578,50
1531540,2022-03-10T05:00:00.000Z,158779,49.99,5263418,71
1588530,2022-03-31T04:00:00.000Z,136773,44.99,5256818,95
1286580,2022-11-22T05:00:00.000Z,550400,31.99,5249657,82
1815780,2022-08-02T04:00:00.000Z,2275005,0,5214648,82
1874490,2022-10-17T04:00:00.000Z,260899,24.99,5211681,91
1656780,2022-03-01T05:00:00.000Z,487741,17.99,5062970,80
1515210,2022-11-02T04:00:00.000Z,1478992,5.99,4973597,95
1677770,2022-10-13T04:00:00.000Z,372757,17.99,4945467,98
1594940,2022-05-16T04:00:00.000Z,388344,15.99,4905662,89
1843760,2022-01-28T05:00:00.000Z,418526,14.99,4864073,82
1492070,2022-10-06T04:00:00.000Z,260125,24.99,4850342,83
1585220,2022-12-15T05:00:00.000Z,392896,14.99,4785437,95
1816300,2022-11-04T04:00:00.000Z,126689,59.99,4772925,78
824550,2022-08-24T04:00:00.000Z,163100,59.99,4760937,63
2069310,2022-10-27T04:00:00.000Z,76137,69.99,4748613,88
1705180,2022-09-06T04:00:00.000Z,184772,29.99,4724439,92
1567020,2022-11-17T05:00:00.000Z,174444,39.99,4705014,56
900040,2022-03-01T05:00:00.000Z,200820,49.99,4701802,73
1135230,2022-04-20T04:00:00.000Z,361315,19.99,4670098,94
2096610,2022-11-17T05:00:00.000Z,344409,29.99,4666737,88
1879330,2022-07-12T04:00:00.000Z,186221,39.99,4607631,89
1702330,2022-07-13T04:00:00.000Z,174927,39.99,4582587,77
1218210,2022-03-31T04:00:00.000Z,542794,19.99,4528404,85
1063660,2022-11-15T05:00:00.000Z,329473,29.99,4487802,93
2096600,2022-11-17T05:00:00.000Z,340767,29.99,4477306,89
1621310,2022-02-24T05:00:00.000Z,137323,59.99,4470445,94
1136370,2022-07-28T04:00:00.000Z,304616,19.99,4352117,90
1574580,2022-01-21T05:00:00.000Z,492490,15.99,4300292,95
1343240,2022-08-18T04:00:00.000Z,310060,24.99,4279268,83
1378990,2022-10-18T04:00:00.000Z,208890,39.99,4276439,87
1794960,2022-06-22T04:00:00.000Z,208033,29.99,4264204,74
1205970,2022-06-28T04:00:00.000Z,173868,39.99,4225424,78
1337760,2022-09-22T04:00:00.000Z,322990,19.99,4168937,80
1732180,2022-06-21T04:00:00.000Z,512025,10.99,4134243,96
915810,2022-03-31T04:00:00.000Z,518027,19.99,4132567,77
2060130,2022-09-19T04:00:00.000Z,259523,24.99,4122599,91
1266700,2022-08-30T04:00:00.000Z,211800,39.99,4040414,78
1216060,2022-06-27T04:00:00.000Z,166960,49.99,3995321,63
1239320,2022-03-23T04:00:00.000Z,354838,19.99,3937026,87
1205520,2022-11-14T05:00:00.000Z,297594,19.99,3913704,95
2111630,2022-09-19T04:00:00.000Z,158701,22.99,3843300,75
1602010,2022-03-16T04:00:00.000Z,275121,29.99,3822077,87
2074800,2022-10-19T04:00:00.000Z,341851,18.99,3757648,47
2067920,2022-09-19T04:00:00.000Z,492168,14.99,3500538,91
1700870,2022-07-14T04:00:00.000Z,236899,29.99,3493706,91
2171440,2022-12-09T05:00:00.000Z,358868,11.99,3403700,97
1881420,2022-11-16T05:00:00.000Z,54345,69.99,3371303,78
1449200,2022-06-24T04:00:00.000Z,152164,39.99,3358779,86
1097350,2022-03-31T04:00:00.000Z,247606,39.99,3289428,79
1832640,2022-01-20T05:00:00.000Z,3623955,1.99,3284273,25
2009350,2022-10-31T04:00:00.000Z,160009,24.99,3253986,87
1578650,2022-05-05T04:00:00.000Z,315526,19.99,3136891,93
1972440,2022-05-12T04:00:00.000Z,411281,9.99,3118185,92
1280930,2022-04-12T04:00:00.000Z,193889,24.99,3110426,95
1179080,2022-10-21T04:00:00.000Z,292861,14.99,3010850,95
1109570,2022-01-21T05:00:00.000Z,147619,34.99,2989887,94
1939160,2022-11-11T05:00:00.000Z,160542,22.99,2988028,96
666150,2022-04-27T04:00:00.000Z,123352,29.99,2971234,89
1670870,2022-07-07T04:00:00.000Z,107968,34.99,2921267,87
1874170,2022-03-16T04:00:00.000Z,130884,29.99,2898621,95
1829980,2022-03-25T04:00:00.000Z,141431,34.99,2896012,98
1244800,2022-04-21T04:00:00.000Z,225000,19.99,2875981,88
1614550,2022-11-07T05:00:00.000Z,196073,19.99,2872778,83
1826980,2022-09-13T04:00:00.000Z,156401,0,2795787,68
1368030,2022-03-16T04:00:00.000Z,201299,24.99,2792867,81
871980,2022-07-28T04:00:00.000Z,125568,59.99,2787236,79
1109680,2022-08-16T04:00:00.000Z,130123,29.99,2780157,87
1731070,2022-10-11T04:00:00.000Z,136904,34.99,2738519,79
1410640,2022-03-18T04:00:00.000Z,172654,39.99,2735571,90
1665190,2022-10-21T04:00:00.000Z,319758,11.99,2723536,97
674140,2022-04-28T04:00:00.000Z,219578,24.99,2704798,97
2088570,2022-09-23T04:00:00.000Z,412924,9.99,2703011,97
1777620,2022-08-25T04:00:00.000Z,116368,59.99,2701371,66
1265930,2022-02-01T05:00:00.000Z,134070,39.99,2663205,83
1283400,2022-09-08T04:00:00.000Z,165856,49.99,2642830,72
976890,2022-01-24T05:00:00.000Z,226949,24.99,2535210,76
1380910,2022-10-12T04:00:00.000Z,112002,29.99,2516736,87
1504570,2022-04-14T04:00:00.000Z,196365,19.99,2480875,38
1150760,2022-09-05T04:00:00.000Z,160925,19.99,2457298,95
1454970,2022-10-20T04:00:00.000Z,101573,49.99,2437913,32
1846920,2022-04-12T04:00:00.000Z,229852,14.99,2429570,85
1608290,2022-01-23T05:00:00.000Z,140241,24.99,2403214,94
887570,2022-02-11T05:00:00.000Z,154617,29.99,2401463,82
1850960,2022-10-19T04:00:00.000Z,100126,29.99,2389193,83
1750770,2022-12-14T05:00:00.000Z,126679,24.99,2378652,93
2221920,2022-12-15T05:00:00.000Z,317453,39.99,2358776,73
1981570,2022-11-08T05:00:00.000Z,167171,25.99,2352212,74
1148760,2022-08-25T04:00:00.000Z,131625,24.99,2327964,97
1321680,2022-12-06T05:00:00.000Z,89217,39.99,2326639,79
1753410,2022-05-10T04:00:00.000Z,74771,0,2321065,55
1924480,2022-04-14T04:00:00.000Z,252151,12.99,2306634,79
1953520,2022-11-03T04:00:00.000Z,140316,39.99,2275405,70
1359980,2022-06-09T04:00:00.000Z,258181,19.99,2260694,95
1328350,2022-04-22T04:00:00.000Z,142197,19.99,2237752,95
1477070,2022-12-19T05:00:00.000Z,177282,19.99,2231787,93
1776380,2022-10-27T04:00:00.000Z,61787,59.99,2174998,67
1881200,2022-06-30T04:00:00.000Z,165319,16.99,2165069,85
